hour;avgTip;stdDevTip;popPayment;perc_PU1;perc_PU2;perc_PU3;perc_PU4;perc_PU5;perc_PU6;perc_PU7;perc_PU8;perc_PU9;perc_PU10;perc_PU11;perc_PU12;perc_PU13;perc_PU14;perc_PU15;perc_PU16;perc_PU17;perc_PU18;perc_PU19;perc_PU20;perc_PU21;perc_PU22;perc_PU23;perc_PU24;perc_PU25;perc_PU26;perc_PU27;perc_PU28;perc_PU29;perc_PU30;perc_PU31;perc_PU32;perc_PU33;perc_PU34;perc_PU35;perc_PU36;perc_PU37;perc_PU38;perc_PU39;perc_PU40;perc_PU41;perc_PU42;perc_PU43;perc_PU44;perc_PU45;perc_PU46;perc_PU47;perc_PU48;perc_PU49;perc_PU50;perc_PU51;perc_PU52;perc_PU53;perc_PU54;perc_PU55;perc_PU56;perc_PU57;perc_PU58;perc_PU59;perc_PU60;perc_PU61;perc_PU62;perc_PU63;perc_PU64;perc_PU65;perc_PU66;perc_PU67;perc_PU68;perc_PU69;perc_PU70;perc_PU71;perc_PU72;perc_PU73;perc_PU74;perc_PU75;perc_PU76;perc_PU77;perc_PU78;perc_PU79;perc_PU80;perc_PU81;perc_PU82;perc_PU83;perc_PU84;perc_PU85;perc_PU86;perc_PU87;perc_PU88;perc_PU89;perc_PU90;perc_PU91;perc_PU92;perc_PU93;perc_PU94;perc_PU95;perc_PU96;perc_PU97;perc_PU98;perc_PU99;perc_PU100;perc_PU101;perc_PU102;perc_PU103;perc_PU104;perc_PU105;perc_PU106;perc_PU107;perc_PU108;perc_PU109;perc_PU110;perc_PU111;perc_PU112;perc_PU113;perc_PU114;perc_PU115;perc_PU116;perc_PU117;perc_PU118;perc_PU119;perc_PU120;perc_PU121;perc_PU122;perc_PU123;perc_PU124;perc_PU125;perc_PU126;perc_PU127;perc_PU128;perc_PU129;perc_PU130;perc_PU131;perc_PU132;perc_PU133;perc_PU134;perc_PU135;perc_PU136;perc_PU137;perc_PU138;perc_PU139;perc_PU140;perc_PU141;perc_PU142;perc_PU143;perc_PU144;perc_PU145;perc_PU146;perc_PU147;perc_PU148;perc_PU149;perc_PU150;perc_PU151;perc_PU152;perc_PU153;perc_PU154;perc_PU155;perc_PU156;perc_PU157;perc_PU158;perc_PU159;perc_PU160;perc_PU161;perc_PU162;perc_PU163;perc_PU164;perc_PU165;perc_PU166;perc_PU167;perc_PU168;perc_PU169;perc_PU170;perc_PU171;perc_PU172;perc_PU173;perc_PU174;perc_PU175;perc_PU176;perc_PU177;perc_PU178;perc_PU179;perc_PU180;perc_PU181;perc_PU182;perc_PU183;perc_PU184;perc_PU185;perc_PU186;perc_PU187;perc_PU188;perc_PU189;perc_PU190;perc_PU191;perc_PU192;perc_PU193;perc_PU194;perc_PU195;perc_PU196;perc_PU197;perc_PU198;perc_PU199;perc_PU200;perc_PU201;perc_PU202;perc_PU203;perc_PU204;perc_PU205;perc_PU206;perc_PU207;perc_PU208;perc_PU209;perc_PU210;perc_PU211;perc_PU212;perc_PU213;perc_PU214;perc_PU215;perc_PU216;perc_PU217;perc_PU218;perc_PU219;perc_PU220;perc_PU221;perc_PU222;perc_PU223;perc_PU224;perc_PU225;perc_PU226;perc_PU227;perc_PU228;perc_PU229;perc_PU230;perc_PU231;perc_PU232;perc_PU233;perc_PU234;perc_PU235;perc_PU236;perc_PU237;perc_PU238;perc_PU239;perc_PU240;perc_PU241;perc_PU242;perc_PU243;perc_PU244;perc_PU245;perc_PU246;perc_PU247;perc_PU248;perc_PU249;perc_PU250;perc_PU251;perc_PU252;perc_PU253;perc_PU254;perc_PU255;perc_PU256;perc_PU257;perc_PU258;perc_PU259;perc_PU260;perc_PU261;perc_PU262;perc_PU263;perc_PU264;perc_PU265
2022-02-09 21:00:00.0;2.610231399074401;2.3276878731521373;1;0;0;0;0;0;0;0;0;0;0;0;0.000178;0.00178;0;0;0;0.000178;0;0;0;0;0;0;0.001958;0;0;0;0;0;0;0;0;0.000178;0;0;0;0;0;0;0;0.001246;0.000534;0.008188;0;0.001424;0;0;0.03382;0;0.005162;0;0;0;0;0;0;0;0;0;0;0.000178;0.000178;0;0;0;0.000356;0;0.02403;0;0.005696;0;0;0;0.001424;0.002848;0;0;0;0.031506;0;0;0;0;0;0;0;0.003916;0.002848;0.000356;0.019402;0;0;0.000178;0;0;0;0.000178;0;0;0.016198;0;0;0;0;0;0.000178;0.025988;0;0;0;0;0.000178;0.018512;0.018156;0;0.00089;0;0;0;0;0;0;0;0;0.009434;0;0;0;0.000178;0;0;0.03471;0;0;0;0;0.009612;0.025632;0;0.00979;0.025988;0.050908;0.006052;0.008722;0.000356;0;0;0.010146;0;0;0.004094;0.000712;0;0;0;0;0;0.008366;0;0;0.048772;0.04361;0.04005;0.02403;0;0.00623;0;0;0.000178;0.029904;0;0;0;0;0;0;0;0;0.000178;0;0.000178;0;0;0;0;0.022428;0;0;0.000178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002136;0.000178;0.009434;0;0;0;0;0;0;0;0;0;0;0;0;0.000356;0.000178;0.000712;0;0;0.02136;0.044678;0.01246;0.000356;0.009078;0.04005;0;0.028658;0.054112;0.01424;0.022606;0;0;0;0.000178;0.000356;0;0.017978;0;0;0.036312;0;0;0;0;0;0;0.000356;0;0;0;0;0.003026;0.004628;0.017444;0.010146;0.000712
2022-02-09 22:00:00.0;2.623367387820509;2.8023734714656743;1;0;0;0;0.000401;0;0;0.000401;0;0;0;0;0;0.001803;0;0;0;0;0;0;0;0;0;0;0.001202;0.0002;0;0;0;0;0;0;0;0.000801;0;0;0;0;0;0;0.0002;0.002003;0.000801;0.008213;0;0.000401;0;0;0.048878;0.0002;0.005208;0;0.0002;0;0;0;0;0;0;0;0;0.0002;0;0;0.0002;0.0002;0;0;0.030649;0;0.003005;0;0;0;0.001803;0.004207;0;0;0;0.042067;0.0002;0;0;0;0;0;0;0.005609;0.002604;0;0.022035;0;0;0;0;0;0;0.000801;0;0;0.016627;0;0;0;0;0;0;0.028045;0;0;0;0;0.0002;0.022236;0.020833;0;0.0002;0;0;0;0;0;0;0;0;0.009215;0;0;0;0;0;0;0.028045;0;0;0;0;0.011018;0.017027;0;0.010417;0.022236;0.035256;0.005609;0.010617;0.000401;0.000401;0;0.016827;0;0;0.001803;0.000601;0;0;0;0;0;0.010617;0;0;0.046675;0.032652;0.04367;0.021434;0;0.003806;0;0.0002;0;0.028045;0;0;0.0002;0;0;0;0;0;0;0;0.001002;0;0;0;0;0.024439;0;0;0.0002;0;0.000401;0;0.001002;0;0;0.000401;0;0;0;0;0;0;0;0;0;0;0;0;0.001603;0;0.009415;0;0;0;0;0;0;0;0;0;0;0;0.0002;0.001002;0;0.000601;0;0.0002;0.021434;0.064103;0.017829;0.001002;0.010417;0.038261;0;0.020232;0.04347;0.008213;0.023037;0;0;0;0;0.000601;0;0.012019;0;0;0.034856;0;0;0;0;0;0.0002;0.0002;0;0;0;0.0002;0.004207;0.005809;0.016827;0.007212;0
2022-02-09 23:00:00.0;2.5482100840336113;2.7724804045919234;1;0;0;0;0.00084;0;0;0.00028;0;0;0;0;0;0.00084;0;0;0;0;0;0;0;0;0;0.00028;0.001401;0.00056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00112;0.00028;0.005882;0;0.00112;0;0.00028;0.055742;0;0.008403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00028;0.00028;0;0.042857;0;0.003641;0;0.00028;0;0.00112;0.004482;0;0;0;0.041737;0;0;0;0;0;0;0;0.005602;0.001401;0.00028;0.023249;0;0;0;0;0;0;0;0;0;0.022409;0;0;0;0;0;0.00028;0.022689;0;0;0;0;0;0.017367;0.031092;0;0.00028;0;0;0;0;0;0;0;0;0.006443;0;0;0;0;0.00028;0;0.033894;0;0;0;0;0.010644;0.020728;0;0.009804;0.015126;0.022969;0.003922;0.010644;0.00056;0.00056;0;0.020448;0;0;0.005042;0.00112;0;0;0;0;0;0.008964;0;0;0.037815;0.026891;0.042297;0.040336;0;0.003081;0;0;0;0.02521;0;0;0;0;0;0;0;0;0.00028;0;0.00028;0;0.00028;0;0;0.047059;0;0.00028;0.00028;0;0;0;0.00028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001681;0;0.009524;0.00028;0;0;0;0.00028;0;0;0;0;0;0;0.00028;0.00056;0;0.00056;0;0;0.021849;0.045378;0.016807;0.00112;0.011204;0.027171;0;0.012325;0.031933;0.008683;0.016527;0;0;0;0;0.001401;0;0.014286;0;0;0.05014;0;0;0;0;0;0.00028;0.00028;0;0;0.00028;0;0.002241;0.005042;0.017927;0.010084;0
2022-02-10 00:00:00.0;2.510140528386734;2.8783104249933436;1;0;0;0;0.000562;0;0;0.000562;0;0;0.000562;0;0;0.001686;0;0;0;0;0;0;0.000562;0;0;0;0.002248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000562;0;0.002811;0.001124;0.005621;0;0.002248;0;0;0.04778;0;0.006183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036537;0;0.001686;0;0;0;0.003935;0.004497;0.000562;0;0;0.049466;0.000562;0;0;0;0;0;0;0.004497;0.001686;0;0.026981;0;0;0;0;0;0;0;0;0;0.017988;0;0;0;0;0;0;0.023047;0;0;0;0;0;0.016301;0.048342;0;0.000562;0;0;0;0;0;0;0;0;0.011804;0;0;0;0;0;0;0.04778;0;0.000562;0;0;0.012929;0.008432;0;0.006745;0.019112;0.012929;0.002811;0.016863;0.002811;0;0;0.017426;0;0;0.003373;0.001124;0;0;0;0;0;0.019674;0;0.000562;0.034851;0.025857;0.026981;0.02923;0;0.002811;0;0;0;0.023609;0;0;0;0;0;0;0;0;0.000562;0;0;0;0;0;0;0.039348;0;0;0;0;0;0;0.000562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002811;0;0.019112;0;0;0;0;0;0.001124;0;0;0;0;0;0.001124;0.001124;0;0.001686;0;0;0.017426;0.044969;0.016301;0.000562;0.00787;0.03204;0;0.013491;0.023609;0.008432;0.012929;0;0;0;0;0.000562;0;0.01855;0;0;0.05846;0;0;0.000562;0;0;0.001124;0;0;0;0;0;0.001686;0.001686;0.02136;0.011242;0.002248
2022-02-10 01:00:00.0;2.2897353914002183;3.1197883582229884;1;0;0;0;0;0;0;0.002205;0;0;0;0;0;0;0.001103;0;0;0;0;0;0;0;0;0;0.00441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001103;0.00441;0.002205;0;0.003308;0;0;0.066152;0;0;0;0;0;0;0;0;0;0;0;0;0.001103;0;0;0;0.002205;0;0;0.030871;0;0;0;0;0;0.001103;0.007718;0.001103;0;0.001103;0.050717;0.001103;0;0;0;0;0;0;0.003308;0.003308;0;0.035281;0;0;0;0;0;0;0.001103;0;0;0.027563;0;0;0;0;0;0;0.040794;0;0;0;0;0;0.017641;0.035281;0;0.001103;0;0;0;0;0;0;0;0;0.007718;0;0;0;0;0;0;0.012128;0;0;0;0;0.015436;0;0;0.011025;0.011025;0.009923;0.001103;0.014333;0.002205;0.001103;0;0.038589;0;0;0.006615;0.001103;0;0;0;0;0;0.011025;0;0;0.026461;0.027563;0.024256;0.036384;0;0.002205;0;0;0;0.018743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022051;0;0;0;0;0;0;0.001103;0;0;0.001103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020948;0;0;0;0;0;0;0;0.001103;0;0;0;0.002205;0;0;0.002205;0;0;0.019846;0.061742;0.025358;0.001103;0.012128;0.023153;0;0.011025;0.012128;0.01323;0.00882;0;0;0;0;0;0;0.038589;0;0;0.055127;0;0;0;0;0;0;0;0;0;0;0.001103;0.006615;0.001103;0.028666;0.003308;0
2022-02-10 02:00:00.0;2.231702544031312;2.6650690381326183;1;0;0;0;0;0;0;0.005871;0;0;0;0;0;0;0.001957;0;0;0;0;0;0;0;0;0;0.005871;0;0;0;0;0;0;0;0;0;0;0;0.001957;0;0;0;0;0;0.001957;0.003914;0;0;0;0;0.093933;0;0.003914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043053;0;0;0;0;0;0;0.001957;0;0;0;0.062622;0.005871;0;0;0;0;0;0;0.001957;0;0.001957;0.027397;0;0;0;0;0;0;0;0;0;0.021526;0;0;0;0;0;0;0.021526;0;0;0;0;0;0.013699;0.023483;0;0.001957;0;0;0;0;0;0;0;0;0.009785;0;0;0;0.001957;0;0;0.017613;0;0;0;0;0.017613;0;0;0.001957;0.027397;0.011742;0.003914;0.021526;0.005871;0;0;0.054795;0;0;0.005871;0.001957;0;0;0;0;0;0.005871;0;0;0.013699;0.019569;0.02544;0.027397;0;0.001957;0;0;0;0.009785;0;0;0;0;0;0;0.001957;0;0.001957;0;0.001957;0;0;0;0;0.035225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017613;0;0;0;0;0;0.001957;0;0.001957;0;0;0;0;0;0;0.001957;0;0;0.015656;0.058708;0.023483;0;0.003914;0.033268;0;0.001957;0.003914;0.009785;0.007828;0;0;0;0;0.001957;0;0.052838;0;0;0.054795;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023483;0.009785;0.001957
2022-02-10 03:00:00.0;2.2239857651245565;2.7247726877295007;1;0;0;0;0;0;0;0.010676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.096085;0;0.010676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039146;0;0;0;0;0;0.003559;0.014235;0;0;0;0.039146;0;0;0;0;0;0;0;0.003559;0.007117;0;0.017794;0.003559;0;0;0;0;0;0;0;0;0.017794;0;0;0;0;0;0;0.032028;0;0;0;0;0;0.007117;0.021352;0;0.003559;0;0;0;0;0;0;0;0;0.014235;0;0;0;0;0;0;0.014235;0;0;0;0;0.02847;0.003559;0;0.014235;0.021352;0.007117;0.003559;0.021352;0;0;0;0.049822;0;0;0.003559;0;0;0;0;0;0;0.003559;0;0;0.003559;0.010676;0.024911;0.010676;0;0.017794;0;0;0;0.003559;0;0;0;0;0;0;0;0;0.007117;0;0;0;0;0;0.003559;0.02847;0;0;0;0;0;0;0.003559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003559;0;0.007117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010676;0.046263;0.046263;0;0.003559;0.014235;0;0.014235;0.014235;0.007117;0.007117;0;0;0;0;0.003559;0;0.085409;0;0;0.060498;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035587;0.007117;0.003559
2022-02-10 04:00:00.0;2.5155985915492955;3.279746175561622;1;0;0;0;0;0;0;0.003521;0;0;0;0;0;0;0.003521;0;0;0.003521;0;0;0;0;0;0;0;0.003521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003521;0;0;0;0;0;0.070423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035211;0;0;0;0.007042;0;0.010563;0.014085;0;0;0;0.021127;0;0;0;0;0;0;0;0.010563;0;0;0.021127;0;0;0;0;0;0;0;0;0;0.038732;0;0;0;0;0;0;0.021127;0;0;0;0;0;0.007042;0.010563;0;0;0;0;0;0;0;0;0;0;0.010563;0;0;0;0.003521;0;0;0.073944;0;0;0.003521;0;0.017606;0;0;0.007042;0.056338;0.007042;0.003521;0.007042;0.003521;0;0;0.045775;0;0;0.003521;0;0;0;0;0;0;0;0;0;0.007042;0.003521;0.010563;0.017606;0;0.007042;0;0;0;0.021127;0;0;0;0;0;0;0;0;0.003521;0;0;0;0;0;0;0.059859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003521;0;0.003521;0;0;0;0;0;0;0;0;0;0;0;0;0.007042;0;0;0.021127;0.080986;0.010563;0;0;0.010563;0;0.021127;0.007042;0.017606;0.010563;0;0;0;0;0;0;0.035211;0;0;0.052817;0;0;0.003521;0;0;0;0;0;0;0;0;0.010563;0.007042;0.038732;0;0
2022-02-10 05:00:00.0;2.63340782122905;3.6485599448355117;1;0;0;0;0.001862;0;0;0.001862;0;0;0.001862;0;0;0.001862;0;0;0;0.001862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001862;0;0;0;0;0;0;0;0;0;0.011173;0;0;0;0;0.094972;0;0.003724;0.001862;0;0.001862;0;0;0.001862;0;0;0;0;0;0;0;0;0.001862;0;0;0.020484;0;0;0;0;0;0.009311;0.007449;0.003724;0;0;0.024209;0;0;0;0.001862;0;0;0;0.001862;0;0;0.011173;0.001862;0;0;0;0;0;0;0;0;0.054004;0;0;0;0;0;0;0.01676;0;0;0;0;0;0.001862;0.005587;0;0;0.001862;0;0;0;0;0;0;0;0.001862;0;0;0;0;0;0;0.078212;0;0.001862;0;0;0.007449;0;0;0.029795;0.027933;0.020484;0.009311;0;0.003724;0;0;0.011173;0;0;0.009311;0;0;0;0;0;0;0.001862;0.001862;0;0.014898;0.040968;0.022346;0.005587;0;0.005587;0;0.001862;0;0.026071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.104283;0;0.001862;0;0;0;0;0;0;0;0;0.001862;0;0;0;0;0;0.001862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001862;0;0;0;0.001862;0;0.003724;0;0;0.01676;0.03352;0.001862;0;0.018622;0.007449;0;0.026071;0.024209;0.037244;0.026071;0;0;0;0;0.001862;0;0.005587;0;0;0.009311;0;0;0;0;0;0;0;0;0;0;0.001862;0.003724;0.022346;0.027933;0.005587;0
2022-02-10 06:00:00.0;2.420518994114498;3.0313970175898324;1;0.00107;0;0;0;0;0;0.001605;0;0;0.001605;0;0;0.002675;0;0;0;0;0;0;0;0;0;0;0.00535;0.00107;0;0;0;0.000535;0;0;0;0.00321;0;0.000535;0;0;0.000535;0;0.000535;0.007491;0.00214;0.015516;0;0.000535;0;0;0.055645;0;0.00428;0.00107;0;0;0;0;0.000535;0;0;0;0;0.000535;0.00107;0;0;0.00214;0;0;0.028357;0.000535;0;0;0.000535;0;0.004815;0.009096;0;0;0.000535;0.016586;0.000535;0.000535;0;0;0;0.000535;0;0.00107;0.000535;0.000535;0.010166;0;0;0;0;0;0;0;0;0;0.043339;0;0;0;0;0;0;0.023542;0;0;0;0;0;0.006956;0.001605;0;0.00321;0;0;0;0;0;0;0;0.000535;0.00321;0;0;0;0.000535;0;0;0.081862;0;0;0.000535;0.000535;0.007491;0.00214;0;0.022472;0.028892;0.016586;0.013911;0.000535;0.00107;0.00214;0;0.004815;0;0;0.014981;0.00428;0;0;0.000535;0;0;0.003745;0;0;0.011236;0.037453;0.009096;0.007491;0;0.00428;0.00107;0.000535;0;0.031033;0;0;0;0;0;0;0;0;0.001605;0;0;0;0;0;0.000535;0.112895;0;0.000535;0.000535;0;0;0;0.000535;0;0.000535;0;0;0.000535;0;0;0;0;0.000535;0;0.000535;0;0;0;0.001605;0;0.001605;0;0.00107;0;0.00107;0;0;0.00107;0;0;0;0.000535;0;0.00107;0.000535;0.007491;0;0;0.014981;0.016586;0.006956;0.000535;0.011771;0.011236;0;0.042269;0.027822;0.026217;0.031568;0;0.000535;0.00107;0;0.00107;0;0.001605;0.000535;0;0.016051;0;0;0;0;0;0;0.000535;0;0.000535;0;0;0.001605;0.033708;0.033708;0.008561;0
2022-02-10 07:00:00.0;2.3084677216779705;2.5568989861554132;1;0;0;0;0.000502;0.000251;0;0.001256;0;0;0.000502;0;0;0.006531;0;0;0;0.000251;0;0;0;0;0;0;0.008038;0;0;0;0;0.000251;0;0;0;0.000754;0;0.000251;0;0;0;0.000251;0.001256;0.008038;0.003266;0.014318;0;0.000502;0;0;0.033409;0;0.007033;0;0.001758;0;0;0;0;0;0;0;0;0;0;0;0;0.001256;0;0;0.02311;0.000502;0.001758;0;0;0;0.004019;0.012057;0;0;0;0.013313;0.000251;0;0.000502;0;0;0.000251;0;0.003517;0.000502;0.000754;0.01482;0.000754;0;0;0;0.000754;0;0.000251;0;0;0.024366;0.000251;0;0;0;0;0;0.024366;0;0;0;0;0;0.011806;0.00427;0;0.003266;0;0;0.000251;0;0;0;0;0;0.00427;0;0;0;0.000502;0;0;0.036172;0;0.000502;0;0;0.01482;0.005024;0.000251;0.031148;0.039689;0.024366;0.020598;0.00201;0;0.002261;0.000251;0.003014;0;0;0.015574;0.002261;0.000251;0;0;0;0.000251;0.007033;0;0;0.014318;0.034665;0.012811;0.007536;0.000251;0.007033;0.000251;0;0;0.031399;0;0;0;0;0;0;0;0;0.001256;0;0.000502;0;0.000251;0;0;0.062296;0;0.000251;0.000251;0;0;0;0.000754;0;0;0;0;0;0;0;0;0;0;0;0.000251;0;0;0;0.000754;0.000251;0.003517;0;0;0;0.000251;0.000251;0;0;0;0.000251;0;0.000251;0;0.001507;0.000251;0.002763;0;0.000251;0.029138;0.010801;0.015323;0.000754;0.011052;0.015825;0.000251;0.076363;0.052499;0.032404;0.027129;0;0.000251;0.000251;0;0.001507;0;0.00628;0;0.000251;0.014067;0;0;0;0;0;0;0.000502;0;0;0;0.000754;0.001507;0.029138;0.035418;0.008541;0
2022-02-10 08:00:00.0;2.4211405416090064;2.5485420947735067;1;0;0;0;0.001581;0;0;0.001977;0;0;0.000395;0;0;0.007709;0.000198;0;0;0;0;0;0;0;0;0;0.007314;0;0;0;0;0;0;0;0;0.001384;0;0.000791;0.000198;0;0.000198;0.000198;0;0.006523;0.001384;0.01779;0;0;0;0.000198;0.028266;0.000198;0.008104;0;0.000988;0;0;0.000198;0;0;0;0;0;0;0.000395;0;0;0.000593;0.000198;0;0.019371;0;0.000791;0;0.000198;0;0.004942;0.011267;0;0;0.000198;0.017197;0;0;0.000198;0;0;0.000198;0;0.002965;0.002965;0.000395;0.013046;0;0;0.000198;0;0.000198;0;0.000395;0;0;0.020953;0;0.000198;0;0;0;0;0.020953;0;0;0;0;0;0.010674;0.003953;0;0.001186;0;0;0.000395;0;0;0;0;0.000198;0.005732;0;0;0;0;0;0.000198;0.019174;0;0;0;0;0.011267;0.018778;0;0.031824;0.031231;0.033603;0.020557;0.00257;0.000198;0.000593;0.000198;0.001977;0.000198;0;0.018383;0.000593;0;0;0;0;0.000198;0.006523;0.000395;0;0.024708;0.033801;0.014232;0.017197;0;0.007314;0.000198;0;0;0.032813;0;0;0;0;0;0;0;0;0.000395;0.000198;0;0.000593;0;0;0;0.037952;0;0.000395;0.000198;0;0;0;0.000593;0;0;0.000395;0;0;0;0;0;0;0;0;0;0;0.000198;0;0.003163;0;0.002174;0;0;0;0;0;0;0.000198;0;0.000198;0;0.000198;0.000395;0.001186;0.000198;0.002965;0;0.000395;0.025697;0.013441;0.015023;0.000791;0.015023;0.017395;0;0.076102;0.058707;0.034196;0.036173;0;0;0;0.000395;0.001581;0;0.012058;0.000198;0;0.01779;0;0;0;0;0;0;0;0;0;0;0.000395;0.001779;0.026883;0.031034;0.008895;0.000198
2022-02-10 09:00:00.0;2.339756387403447;2.3269843703762856;1;0;0;0;0.000792;0;0;0.000594;0;0;0;0;0;0.005942;0;0;0;0;0.000198;0;0;0;0;0.000396;0.003565;0.000594;0;0;0;0;0;0;0;0;0;0;0;0;0.000198;0.000198;0.000396;0.004753;0.001386;0.017627;0;0.000396;0;0.000198;0.031491;0.000198;0.010893;0.000198;0.000594;0;0;0;0;0;0;0;0;0.000594;0;0.000198;0;0.001188;0;0;0.019608;0.000198;0.001783;0.000198;0;0;0.003367;0.009111;0;0.000396;0;0.014854;0.000198;0;0;0;0;0;0;0.002773;0.002773;0.000594;0.015251;0.000198;0;0;0;0.000198;0;0;0;0;0.017033;0;0;0;0;0;0;0.023569;0;0;0;0;0.000198;0.016241;0.003961;0;0.000594;0;0.000198;0;0;0;0;0;0;0.003565;0;0;0;0;0;0;0.01426;0;0;0;0;0.010101;0.017627;0;0.03367;0.032878;0.035056;0.01941;0.003565;0.001188;0.00099;0;0.001783;0;0;0.013072;0.000198;0;0;0.000198;0;0;0.004555;0;0;0.02654;0.031689;0.021588;0.017033;0;0.005744;0;0.000198;0;0.033868;0;0;0;0.000198;0;0;0;0;0.000396;0;0.000396;0;0;0;0;0.043375;0;0;0;0;0;0;0.000594;0;0;0;0.000198;0;0;0;0;0;0;0;0.000198;0;0.000198;0;0.000594;0;0.003961;0.000396;0;0;0;0;0;0;0;0;0;0.000198;0;0.001386;0;0.001386;0;0;0.026936;0.027332;0.01426;0.000594;0.012478;0.020598;0;0.069915;0.065756;0.028719;0.034858;0;0.000198;0;0.000198;0.001188;0;0.012478;0;0;0.017231;0;0;0;0;0.000198;0;0;0;0;0;0;0.003763;0.026936;0.027926;0.009903;0.000396
2022-02-10 10:00:00.0;2.2613386138613882;2.4385827338529213;1;0.000396;0;0;0.000396;0;0;0.000792;0;0;0.000198;0;0.000198;0.004554;0.000198;0;0;0.000198;0;0;0.000198;0;0.000198;0;0.005743;0;0.000198;0;0;0;0;0;0;0.00099;0;0.000594;0;0;0.000198;0.000198;0;0.002772;0.000594;0.019604;0;0.001188;0;0;0.026535;0;0.009307;0.000594;0.000594;0;0;0;0.000198;0;0;0;0;0.000198;0;0;0;0.000198;0.000198;0;0.022574;0;0.004752;0;0;0;0.003762;0.007327;0.000198;0;0;0.012871;0.000198;0;0.000198;0;0;0;0.000198;0.002178;0.001782;0;0.018416;0.000396;0.000198;0;0;0.000198;0;0.000198;0.000198;0;0.018218;0.000198;0;0;0;0;0;0.023366;0;0;0;0;0;0.014851;0.005347;0;0.001188;0;0;0.000198;0;0;0;0;0;0.002772;0;0;0;0.000198;0.000198;0;0.012475;0;0;0;0;0.011485;0.029901;0.000198;0.031287;0.032673;0.029307;0.015446;0.003366;0.000792;0.000792;0;0.002376;0;0;0.011485;0.001386;0.000198;0;0.000198;0;0;0.003762;0;0;0.041188;0.030891;0.022376;0.018416;0;0.007723;0.000198;0.000396;0;0.038416;0.000198;0;0;0.000396;0;0;0;0;0;0;0;0;0;0;0;0.039802;0;0;0;0;0;0;0.001386;0;0;0.000396;0.000198;0;0;0;0;0;0;0;0;0;0.000198;0.000198;0.00099;0.000198;0.002772;0;0.000198;0;0.000198;0.000198;0;0;0;0.000198;0;0;0;0.001584;0;0.001188;0;0;0.026733;0.021188;0.014257;0.000792;0.013069;0.024554;0.000198;0.065149;0.066337;0.031881;0.034455;0;0;0.000198;0;0.000792;0;0.011683;0.000792;0;0.012871;0;0;0;0;0;0;0;0.000198;0;0;0;0.003564;0.022376;0.024158;0.007723;0.000594
